timestamp,service_name,endpoint,response_time_ms,status_code,level,message,anomaly
2026-03-30T14:14:42.219382,billing-api,/invoice/download,574,201,INFO,Request processed successfully,0
2026-03-30T14:14:42.249004,inventory-db,/stock/update,791,200,INFO,Request processed successfully,0
2026-03-30T14:14:42.277092,billing-api,/invoice/download,293,401,INFO,Request processed successfully,1
2026-03-30T14:14:42.306928,inventory-db,/stock/update,12,200,INFO,Request processed successfully,0
2026-03-30T14:14:42.426271,auth-service,/verify-token,217,200,WARNING,Slow response detected from upstream,0
2026-03-30T14:14:42.467711,billing-api,/subscription/cancel,825,200,INFO,Request processed successfully,0
2026-03-30T14:14:42.499743,billing-api,/checkout,711,404,INFO,Request processed successfully,0
2026-03-30T14:14:42.527249,gateway-proxy,/metrics,274,200,INFO,Request processed successfully,0
2026-03-30T14:14:42.554340,inventory-db,/stock/update,289,200,INFO,Request processed successfully,0
2026-03-30T14:14:42.580714,auth-service,/login,645,200,INFO,Request processed successfully,0
2026-03-30T14:14:42.606387,inventory-db,/products/list,315,200,WARNING,Slow response detected from upstream,0
2026-03-30T14:14:42.634806,gateway-proxy,/metrics,797,200,INFO,Request processed successfully,0
2026-03-30T14:14:42.669638,gateway-proxy,/health,927,200,INFO,Request processed successfully,0
2026-03-30T14:14:42.700498,auth-service,/login,116,200,INFO,Request processed successfully,0
2026-03-30T14:14:42.727300,inventory-db,/stock/update,408,201,WARNING,Slow response detected from upstream,0
2026-03-30T14:14:42.757596,inventory-db,/stock/update,218,400,INFO,Request processed successfully,0
2026-03-30T14:14:42.792492,billing-api,/subscription/cancel,265,200,INFO,Request processed successfully,0
2026-03-30T14:14:42.820914,gateway-proxy,/health,616,200,INFO,Request processed successfully,0
2026-03-30T14:14:42.867465,auth-service,/verify-token,411,404,INFO,Request processed successfully,0
2026-03-30T14:14:42.896598,billing-api,/checkout,492,200,INFO,Request processed successfully,0
2026-03-30T14:14:42.924960,inventory-db,/stock/update,946,200,WARNING,Slow response detected from upstream,0
2026-03-30T14:14:42.953567,billing-api,/checkout,158,200,INFO,Request processed successfully,0
2026-03-30T14:14:42.979109,gateway-proxy,/health,986,200,INFO,Request processed successfully,0
2026-03-30T14:14:43.007690,auth-service,/logout,519,404,WARNING,Slow response detected from upstream,0
2026-03-30T14:14:43.036978,auth-service,/logout,323,200,ERROR,Internal connection timeout,0
2026-03-30T14:14:43.084402,inventory-db,/stock/update,295,200,INFO,Request processed successfully,0
2026-03-30T14:14:43.137322,inventory-db,/products/list,354,201,INFO,Request processed successfully,0
2026-03-30T14:14:43.167496,billing-api,/invoice/download,26,200,WARNING,Slow response detected from upstream,0
2026-03-30T14:14:43.225756,auth-service,/logout,811,201,INFO,Request processed successfully,0
2026-03-30T14:14:43.266204,billing-api,/invoice/download,549,200,ERROR,Internal connection timeout,0
2026-03-30T14:14:43.299426,billing-api,/subscription/cancel,66,200,INFO,Request processed successfully,0
2026-03-30T14:14:43.338502,auth-service,/login,849,201,INFO,Request processed successfully,0
2026-03-30T14:14:43.387473,inventory-db,/stock/update,529,200,INFO,Request processed successfully,0
2026-03-30T14:14:43.417540,auth-service,/verify-token,182,200,INFO,Request processed successfully,0
2026-03-30T14:14:43.448425,gateway-proxy,/health,961,201,INFO,Request processed successfully,1
2026-03-30T14:14:43.477221,auth-service,/logout,483,201,INFO,Request processed successfully,0
2026-03-30T14:14:43.507232,gateway-proxy,/health,604,404,ERROR,Internal connection timeout,0
2026-03-30T14:14:43.537180,billing-api,/invoice/download,960,200,INFO,Request processed successfully,0
2026-03-30T14:14:43.564543,gateway-proxy,/metrics,237,200,INFO,Request processed successfully,0
2026-03-30T14:14:43.599494,gateway-proxy,/metrics,397,201,INFO,Request processed successfully,0
2026-03-30T14:14:43.634056,inventory-db,/products/list,800,200,INFO,Request processed successfully,0
2026-03-30T14:14:43.668375,auth-service,/logout,203,404,INFO,Request processed successfully,1
2026-03-30T14:14:43.694032,auth-service,/login,53,200,INFO,Request processed successfully,0
2026-03-30T14:14:43.723693,billing-api,/checkout,941,201,INFO,Request processed successfully,1
2026-03-30T14:14:43.750612,gateway-proxy,/health,702,201,INFO,Request processed successfully,0
2026-03-30T14:14:43.776833,gateway-proxy,/health,157,200,INFO,Request processed successfully,0
2026-03-30T14:14:43.809417,auth-service,/verify-token,907,404,INFO,Request processed successfully,1
2026-03-30T14:14:43.844808,inventory-db,/stock/update,977,200,INFO,Request processed successfully,0
2026-03-30T14:14:43.872069,inventory-db,/stock/update,711,401,INFO,Request processed successfully,0
2026-03-30T14:14:43.901417,auth-service,/login,232,200,INFO,Request processed successfully,0
2026-03-30T14:14:43.931301,inventory-db,/stock/update,734,200,INFO,Request processed successfully,0
2026-03-30T14:14:43.967723,billing-api,/checkout,324,201,INFO,Request processed successfully,0
2026-03-30T14:14:43.998573,gateway-proxy,/metrics,899,200,INFO,Request processed successfully,0
2026-03-30T14:14:44.034202,billing-api,/invoice/download,716,200,INFO,Request processed successfully,0
2026-03-30T14:14:44.065196,auth-service,/logout,548,200,INFO,Request processed successfully,0
2026-03-30T14:14:44.095367,gateway-proxy,/metrics,332,404,INFO,Request processed successfully,0
2026-03-30T14:14:44.212277,auth-service,/logout,812,201,ERROR,Internal connection timeout,0
2026-03-30T14:14:44.238736,inventory-db,/stock/update,139,201,INFO,Request processed successfully,0
2026-03-30T14:14:44.271573,inventory-db,/stock/update,517,200,INFO,Request processed successfully,0
2026-03-30T14:14:44.304081,auth-service,/verify-token,679,201,INFO,Request processed successfully,0
2026-03-30T14:14:44.330446,auth-service,/login,666,200,ERROR,Internal connection timeout,0
2026-03-30T14:14:44.356823,auth-service,/logout,994,200,INFO,Request processed successfully,0
2026-03-30T14:14:44.385120,inventory-db,/stock/update,154,200,INFO,Request processed successfully,0
2026-03-30T14:14:44.410833,inventory-db,/products/list,585,200,INFO,Request processed successfully,0
2026-03-30T14:14:44.438546,inventory-db,/stock/update,110,200,INFO,Request processed successfully,0
2026-03-30T14:14:44.465089,auth-service,/login,774,200,INFO,Request processed successfully,0
2026-03-30T14:14:44.490507,auth-service,/logout,179,200,INFO,Request processed successfully,0
2026-03-30T14:14:44.522189,auth-service,/logout,435,200,INFO,Request processed successfully,0
2026-03-30T14:14:44.546168,billing-api,/checkout,152,404,WARNING,Slow response detected from upstream,1
2026-03-30T14:14:44.571217,inventory-db,/products/list,598,404,WARNING,Slow response detected from upstream,0
2026-03-30T14:14:44.597352,gateway-proxy,/metrics,374,200,INFO,Request processed successfully,0
2026-03-30T14:14:44.625131,billing-api,/subscription/cancel,113,200,INFO,Request processed successfully,0
2026-03-30T14:14:44.652213,auth-service,/logout,196,200,INFO,Request processed successfully,0
2026-03-30T14:14:44.687279,inventory-db,/stock/update,239,200,INFO,Request processed successfully,0
2026-03-30T14:14:44.721801,auth-service,/verify-token,79,404,INFO,Request processed successfully,1
2026-03-30T14:14:44.759720,gateway-proxy,/health,418,200,INFO,Request processed successfully,0
2026-03-30T14:14:44.799182,gateway-proxy,/metrics,963,200,INFO,Request processed successfully,0
2026-03-30T14:14:44.834657,inventory-db,/products/list,148,200,INFO,Request processed successfully,0
2026-03-30T14:14:44.865635,billing-api,/checkout,607,401,INFO,Request processed successfully,0
2026-03-30T14:14:44.893928,gateway-proxy,/metrics,738,201,INFO,Request processed successfully,0
2026-03-30T14:14:44.923015,auth-service,/logout,741,500,INFO,Request processed successfully,1
2026-03-30T14:14:44.948103,billing-api,/checkout,384,200,INFO,Request processed successfully,0
2026-03-30T14:14:44.975181,auth-service,/login,602,404,INFO,Request processed successfully,0
2026-03-30T14:14:45.000592,gateway-proxy,/health,463,200,INFO,Request processed successfully,0
2026-03-30T14:14:45.023862,gateway-proxy,/metrics,29,200,INFO,Request processed successfully,0
2026-03-30T14:14:45.048887,inventory-db,/stock/update,610,200,INFO,Request processed successfully,0
2026-03-30T14:14:45.076068,inventory-db,/products/list,341,200,ERROR,Internal connection timeout,0
2026-03-30T14:14:45.099616,gateway-proxy,/health,910,404,INFO,Request processed successfully,1
2026-03-30T14:14:45.126028,gateway-proxy,/health,717,200,INFO,Request processed successfully,0
2026-03-30T14:14:45.150725,billing-api,/checkout,179,201,INFO,Request processed successfully,0
2026-03-30T14:14:45.186000,gateway-proxy,/health,104,200,INFO,Request processed successfully,0
2026-03-30T14:14:45.212697,auth-service,/login,315,200,INFO,Request processed successfully,0
2026-03-30T14:14:45.237527,billing-api,/checkout,280,401,INFO,Request processed successfully,1
2026-03-30T14:14:45.264656,inventory-db,/products/list,126,200,INFO,Request processed successfully,0
2026-03-30T14:14:45.292034,billing-api,/checkout,812,200,INFO,Request processed successfully,0
2026-03-30T14:14:45.320069,auth-service,/login,891,200,INFO,Request processed successfully,0
2026-03-30T14:14:45.357105,auth-service,/verify-token,619,200,INFO,Request processed successfully,0
2026-03-30T14:14:45.387932,auth-service,/verify-token,738,200,INFO,Request processed successfully,0
2026-03-30T14:14:45.424312,gateway-proxy,/metrics,225,200,INFO,Request processed successfully,0
2026-03-30T14:14:45.464178,gateway-proxy,/health,868,400,INFO,Request processed successfully,1
2026-03-30T14:14:45.501245,auth-service,/login,445,200,INFO,Request processed successfully,0
2026-03-30T14:14:45.622992,billing-api,/checkout,992,200,INFO,Request processed successfully,0
2026-03-30T14:14:45.682436,inventory-db,/products/list,764,200,INFO,Request processed successfully,0
2026-03-30T14:14:45.717694,auth-service,/verify-token,754,201,INFO,Request processed successfully,0
2026-03-30T14:14:45.768985,billing-api,/checkout,664,200,INFO,Request processed successfully,0
2026-03-30T14:14:45.799274,billing-api,/invoice/download,46,200,INFO,Request processed successfully,0
2026-03-30T14:14:45.831508,gateway-proxy,/health,688,200,INFO,Request processed successfully,0
2026-03-30T14:14:45.862501,inventory-db,/stock/update,185,201,WARNING,Slow response detected from upstream,0
2026-03-30T14:14:45.890118,auth-service,/verify-token,322,200,INFO,Request processed successfully,0
2026-03-30T14:14:45.919301,inventory-db,/stock/update,132,200,INFO,Request processed successfully,0
2026-03-30T14:14:45.948994,gateway-proxy,/health,718,200,INFO,Request processed successfully,0
2026-03-30T14:14:45.975327,inventory-db,/stock/update,461,200,INFO,Request processed successfully,0
2026-03-30T14:14:45.999176,auth-service,/login,999,201,INFO,Request processed successfully,1
2026-03-30T14:14:46.022467,auth-service,/verify-token,504,201,WARNING,Slow response detected from upstream,0
2026-03-30T14:14:46.045708,auth-service,/verify-token,347,404,INFO,Request processed successfully,0
2026-03-30T14:14:46.091971,gateway-proxy,/health,654,200,INFO,Request processed successfully,0
2026-03-30T14:14:46.119277,auth-service,/logout,226,200,INFO,Request processed successfully,0
2026-03-30T14:14:46.145428,gateway-proxy,/metrics,481,200,INFO,Request processed successfully,0
2026-03-30T14:14:46.172655,gateway-proxy,/metrics,617,200,INFO,Request processed successfully,0
2026-03-30T14:14:46.204598,auth-service,/logout,938,200,INFO,Request processed successfully,0
2026-03-30T14:14:46.230029,billing-api,/subscription/cancel,657,201,INFO,Request processed successfully,0
2026-03-30T14:14:46.259174,billing-api,/subscription/cancel,756,200,ERROR,Internal connection timeout,0
2026-03-30T14:14:46.284680,auth-service,/verify-token,189,200,INFO,Request processed successfully,0
2026-03-30T14:14:46.312508,billing-api,/subscription/cancel,403,201,INFO,Request processed successfully,0
2026-03-30T14:14:46.342276,billing-api,/checkout,912,200,INFO,Request processed successfully,0
2026-03-30T14:14:46.370073,gateway-proxy,/health,432,200,WARNING,Slow response detected from upstream,0
2026-03-30T14:14:46.400063,inventory-db,/products/list,294,200,INFO,Request processed successfully,0
2026-03-30T14:14:46.427985,auth-service,/verify-token,950,400,INFO,Request processed successfully,1
2026-03-30T14:14:46.463165,inventory-db,/stock/update,12,200,INFO,Request processed successfully,0
2026-03-30T14:14:46.494647,billing-api,/invoice/download,61,200,INFO,Request processed successfully,0
2026-03-30T14:14:46.529091,gateway-proxy,/health,62,200,INFO,Request processed successfully,0
2026-03-30T14:14:46.562384,inventory-db,/stock/update,671,201,WARNING,Slow response detected from upstream,0
2026-03-30T14:14:46.593916,inventory-db,/stock/update,811,200,INFO,Request processed successfully,0
2026-03-30T14:14:46.622205,billing-api,/invoice/download,387,200,INFO,Request processed successfully,0
2026-03-30T14:14:46.731464,auth-service,/logout,484,200,WARNING,Slow response detected from upstream,0
2026-03-30T14:14:46.769160,billing-api,/subscription/cancel,546,200,INFO,Request processed successfully,0
2026-03-30T14:14:46.802089,auth-service,/verify-token,965,201,INFO,Request processed successfully,1
2026-03-30T14:14:46.832527,gateway-proxy,/metrics,973,200,INFO,Request processed successfully,0
2026-03-30T14:14:46.866733,billing-api,/invoice/download,22,200,INFO,Request processed successfully,0
2026-03-30T14:14:46.899421,gateway-proxy,/metrics,175,200,INFO,Request processed successfully,0
2026-03-30T14:14:46.928807,gateway-proxy,/health,922,201,INFO,Request processed successfully,0
2026-03-30T14:14:46.954870,auth-service,/login,994,200,WARNING,Slow response detected from upstream,0
2026-03-30T14:14:46.982059,auth-service,/login,449,500,INFO,Request processed successfully,1
2026-03-30T14:14:47.007564,auth-service,/verify-token,778,200,INFO,Request processed successfully,0
2026-03-30T14:14:47.033393,billing-api,/subscription/cancel,883,200,INFO,Request processed successfully,0
2026-03-30T14:14:47.055275,gateway-proxy,/health,484,200,INFO,Request processed successfully,0
2026-03-30T14:14:47.079511,billing-api,/invoice/download,511,200,WARNING,Slow response detected from upstream,0
2026-03-30T14:14:47.105693,inventory-db,/products/list,368,200,INFO,Request processed successfully,0
2026-03-30T14:14:47.132524,auth-service,/verify-token,641,200,INFO,Request processed successfully,0
2026-03-30T14:14:47.161329,gateway-proxy,/metrics,984,400,INFO,Request processed successfully,1
2026-03-30T14:14:47.195362,auth-service,/logout,144,200,INFO,Request processed successfully,0
2026-03-30T14:14:47.220997,billing-api,/subscription/cancel,908,200,INFO,Request processed successfully,0
2026-03-30T14:14:47.251201,auth-service,/logout,226,200,INFO,Request processed successfully,0
2026-03-30T14:14:47.352977,billing-api,/invoice/download,43,200,INFO,Request processed successfully,0
2026-03-30T14:14:47.379423,billing-api,/invoice/download,227,200,INFO,Request processed successfully,0
2026-03-30T14:14:47.422238,gateway-proxy,/metrics,344,201,INFO,Request processed successfully,0
2026-03-30T14:14:47.450687,gateway-proxy,/health,809,200,INFO,Request processed successfully,0
2026-03-30T14:14:47.474687,auth-service,/logout,637,200,INFO,Request processed successfully,0
2026-03-30T14:14:47.499358,billing-api,/checkout,12,200,INFO,Request processed successfully,0
2026-03-30T14:14:47.527265,inventory-db,/stock/update,753,201,INFO,Request processed successfully,0
2026-03-30T14:14:47.551787,auth-service,/verify-token,457,200,INFO,Request processed successfully,0
2026-03-30T14:14:47.577143,gateway-proxy,/metrics,764,200,INFO,Request processed successfully,0
2026-03-30T14:14:47.602836,billing-api,/checkout,865,200,INFO,Request processed successfully,0
2026-03-30T14:14:47.628895,billing-api,/checkout,687,400,INFO,Request processed successfully,0
2026-03-30T14:14:47.653451,billing-api,/invoice/download,286,201,INFO,Request processed successfully,0
2026-03-30T14:14:47.696800,auth-service,/logout,287,200,INFO,Request processed successfully,0
2026-03-30T14:14:47.721034,auth-service,/logout,309,200,INFO,Request processed successfully,0
2026-03-30T14:14:47.747048,inventory-db,/products/list,158,200,INFO,Request processed successfully,0
2026-03-30T14:14:47.774059,inventory-db,/stock/update,471,404,INFO,Request processed successfully,0
2026-03-30T14:14:47.801050,gateway-proxy,/metrics,108,404,INFO,Request processed successfully,1
2026-03-30T14:14:47.830896,inventory-db,/stock/update,51,400,INFO,Request processed successfully,1
2026-03-30T14:14:47.871022,gateway-proxy,/health,176,200,INFO,Request processed successfully,0
2026-03-30T14:14:47.900113,gateway-proxy,/health,665,201,INFO,Request processed successfully,0
2026-03-30T14:14:47.932668,inventory-db,/products/list,799,200,INFO,Request processed successfully,0
2026-03-30T14:14:47.958267,gateway-proxy,/health,202,200,INFO,Request processed successfully,0
2026-03-30T14:14:47.983102,gateway-proxy,/health,40,200,INFO,Request processed successfully,0
2026-03-30T14:14:48.009665,inventory-db,/products/list,596,200,INFO,Request processed successfully,0
2026-03-30T14:14:48.047471,gateway-proxy,/health,228,400,INFO,Request processed successfully,0
2026-03-30T14:14:48.081102,billing-api,/subscription/cancel,748,200,INFO,Request processed successfully,0
2026-03-30T14:14:48.126998,gateway-proxy,/health,424,200,INFO,Request processed successfully,0
2026-03-30T14:14:48.152950,gateway-proxy,/health,69,200,INFO,Request processed successfully,0
2026-03-30T14:14:48.185675,auth-service,/logout,235,200,INFO,Request processed successfully,0
2026-03-30T14:14:48.215262,auth-service,/verify-token,969,200,INFO,Request processed successfully,0
2026-03-30T14:14:48.246436,inventory-db,/stock/update,896,200,INFO,Request processed successfully,0
2026-03-30T14:14:48.275430,inventory-db,/products/list,222,404,WARNING,Slow response detected from upstream,1
2026-03-30T14:14:48.301774,inventory-db,/stock/update,837,200,INFO,Request processed successfully,0
2026-03-30T14:14:48.327743,billing-api,/checkout,473,200,INFO,Request processed successfully,0
2026-03-30T14:14:48.352191,billing-api,/checkout,513,200,INFO,Request processed successfully,0
2026-03-30T14:14:48.375334,billing-api,/invoice/download,254,400,INFO,Request processed successfully,0
2026-03-30T14:14:48.400812,gateway-proxy,/metrics,844,200,WARNING,Slow response detected from upstream,0
2026-03-30T14:14:48.425984,billing-api,/invoice/download,306,200,INFO,Request processed successfully,0
2026-03-30T14:14:48.450626,billing-api,/checkout,748,200,INFO,Request processed successfully,0
2026-03-30T14:14:48.477536,auth-service,/verify-token,930,404,WARNING,Slow response detected from upstream,1
2026-03-30T14:14:48.505506,billing-api,/subscription/cancel,720,200,INFO,Request processed successfully,0
2026-03-30T14:14:48.533357,inventory-db,/products/list,81,201,INFO,Request processed successfully,1
2026-03-30T14:14:48.561693,billing-api,/invoice/download,537,404,INFO,Request processed successfully,0
2026-03-30T14:14:48.589637,gateway-proxy,/health,995,200,INFO,Request processed successfully,0
2026-03-30T14:14:48.710004,inventory-db,/products/list,141,200,INFO,Request processed successfully,0
2026-03-30T14:14:48.750042,inventory-db,/stock/update,681,201,INFO,Request processed successfully,0
2026-03-30T14:14:48.775654,billing-api,/invoice/download,408,200,INFO,Request processed successfully,0
2026-03-30T14:14:48.803825,gateway-proxy,/metrics,10,200,INFO,Request processed successfully,0
2026-03-30T14:14:48.828652,inventory-db,/products/list,640,200,INFO,Request processed successfully,0
2026-03-30T14:14:48.851971,billing-api,/subscription/cancel,111,200,INFO,Request processed successfully,0
2026-03-30T14:14:48.875548,gateway-proxy,/metrics,66,201,INFO,Request processed successfully,1
2026-03-30T14:14:48.898786,gateway-proxy,/metrics,91,200,INFO,Request processed successfully,0
2026-03-30T14:14:48.923120,gateway-proxy,/health,647,201,INFO,Request processed successfully,0
2026-03-30T14:14:48.945547,billing-api,/subscription/cancel,408,200,INFO,Request processed successfully,0
2026-03-30T14:14:48.968076,gateway-proxy,/health,716,200,INFO,Request processed successfully,0
2026-03-30T14:14:48.992525,auth-service,/verify-token,531,200,INFO,Request processed successfully,0
2026-03-30T14:14:49.016123,billing-api,/invoice/download,511,404,WARNING,Slow response detected from upstream,0
2026-03-30T14:14:49.040390,gateway-proxy,/metrics,662,200,INFO,Request processed successfully,0
2026-03-30T14:14:49.068230,gateway-proxy,/metrics,290,201,ERROR,Internal connection timeout,0
2026-03-30T14:14:49.093860,inventory-db,/products/list,805,200,WARNING,Slow response detected from upstream,0
2026-03-30T14:14:49.120288,auth-service,/login,226,201,INFO,Request processed successfully,0
2026-03-30T14:14:49.145924,auth-service,/logout,564,200,INFO,Request processed successfully,0
2026-03-30T14:14:49.172411,auth-service,/login,563,200,INFO,Request processed successfully,0
2026-03-30T14:14:49.198248,gateway-proxy,/health,598,200,INFO,Request processed successfully,0
2026-03-30T14:14:49.222490,inventory-db,/stock/update,250,200,INFO,Request processed successfully,0
2026-03-30T14:14:49.247492,billing-api,/checkout,291,200,INFO,Request processed successfully,0
2026-03-30T14:14:49.273813,auth-service,/logout,739,200,INFO,Request processed successfully,0
2026-03-30T14:14:49.299024,inventory-db,/stock/update,194,200,INFO,Request processed successfully,0
2026-03-30T14:14:49.328358,inventory-db,/products/list,411,201,INFO,Request processed successfully,0
2026-03-30T14:14:49.358757,billing-api,/subscription/cancel,987,200,INFO,Request processed successfully,0
2026-03-30T14:14:49.387659,billing-api,/checkout,990,200,INFO,Request processed successfully,0
2026-03-30T14:14:49.416377,billing-api,/subscription/cancel,573,200,INFO,Request processed successfully,0
2026-03-30T14:14:49.445411,gateway-proxy,/health,88,200,INFO,Request processed successfully,0
2026-03-30T14:14:49.481938,auth-service,/logout,513,201,WARNING,Slow response detected from upstream,0
2026-03-30T14:14:49.511362,billing-api,/subscription/cancel,475,200,INFO,Request processed successfully,0
2026-03-30T14:14:49.537065,gateway-proxy,/health,754,200,INFO,Request processed successfully,0
2026-03-30T14:14:49.563833,gateway-proxy,/health,439,200,INFO,Request processed successfully,0
2026-03-30T14:14:49.595382,inventory-db,/products/list,364,200,INFO,Request processed successfully,0
2026-03-30T14:14:49.619952,inventory-db,/stock/update,936,200,WARNING,Slow response detected from upstream,0
2026-03-30T14:14:49.644712,billing-api,/subscription/cancel,826,200,INFO,Request processed successfully,0
2026-03-30T14:14:49.669251,gateway-proxy,/health,689,200,ERROR,Internal connection timeout,0
2026-03-30T14:14:49.695220,gateway-proxy,/metrics,791,200,INFO,Request processed successfully,0
2026-03-30T14:14:49.719639,gateway-proxy,/health,379,200,INFO,Request processed successfully,0
2026-03-30T14:14:49.744880,auth-service,/logout,188,200,INFO,Request processed successfully,0
2026-03-30T14:14:49.768868,auth-service,/verify-token,932,200,INFO,Request processed successfully,0
2026-03-30T14:14:49.794272,gateway-proxy,/health,399,201,INFO,Request processed successfully,0
2026-03-30T14:14:49.818927,inventory-db,/products/list,179,400,INFO,Request processed successfully,1
2026-03-30T14:14:49.844426,auth-service,/login,244,200,INFO,Request processed successfully,0
2026-03-30T14:14:49.869186,auth-service,/verify-token,878,200,INFO,Request processed successfully,0
2026-03-30T14:14:49.902364,billing-api,/checkout,405,200,INFO,Request processed successfully,0
2026-03-30T14:14:49.942117,auth-service,/logout,797,201,INFO,Request processed successfully,0
2026-03-30T14:14:49.977627,gateway-proxy,/metrics,796,201,INFO,Request processed successfully,0
2026-03-30T14:14:50.040004,gateway-proxy,/metrics,837,201,INFO,Request processed successfully,0
2026-03-30T14:14:50.078275,gateway-proxy,/health,126,200,INFO,Request processed successfully,0
2026-03-30T14:14:50.103287,auth-service,/logout,803,201,INFO,Request processed successfully,0
2026-03-30T14:14:50.142899,auth-service,/login,964,200,INFO,Request processed successfully,0
2026-03-30T14:14:50.169614,auth-service,/login,172,201,WARNING,Slow response detected from upstream,0
2026-03-30T14:14:50.199918,billing-api,/subscription/cancel,927,200,INFO,Request processed successfully,0
2026-03-30T14:14:50.227424,gateway-proxy,/metrics,612,200,INFO,Request processed successfully,0
2026-03-30T14:14:50.255913,billing-api,/subscription/cancel,600,404,ERROR,Internal connection timeout,0
2026-03-30T14:14:50.282343,inventory-db,/stock/update,969,200,INFO,Request processed successfully,0
2026-03-30T14:14:50.309463,gateway-proxy,/metrics,57,200,ERROR,Internal connection timeout,0
2026-03-30T14:14:50.349327,gateway-proxy,/metrics,276,201,WARNING,Slow response detected from upstream,0
2026-03-30T14:14:50.407344,billing-api,/subscription/cancel,921,200,INFO,Request processed successfully,0
2026-03-30T14:14:50.443434,gateway-proxy,/health,818,400,INFO,Request processed successfully,0
2026-03-30T14:14:50.472798,auth-service,/verify-token,51,200,INFO,Request processed successfully,0
2026-03-30T14:14:50.514201,billing-api,/subscription/cancel,414,200,INFO,Request processed successfully,0
2026-03-30T14:14:50.544596,auth-service,/verify-token,983,200,INFO,Request processed successfully,0
2026-03-30T14:14:50.575383,auth-service,/login,948,201,INFO,Request processed successfully,1
2026-03-30T14:14:50.602767,inventory-db,/products/list,830,201,INFO,Request processed successfully,0
2026-03-30T14:14:50.635275,inventory-db,/products/list,977,201,ERROR,Internal connection timeout,1
2026-03-30T14:14:50.681275,gateway-proxy,/metrics,677,200,INFO,Request processed successfully,0
2026-03-30T14:14:50.723834,gateway-proxy,/health,261,200,INFO,Request processed successfully,0
2026-03-30T14:14:50.757906,billing-api,/invoice/download,309,200,INFO,Request processed successfully,0
2026-03-30T14:14:50.882596,billing-api,/invoice/download,433,201,INFO,Request processed successfully,0
2026-03-30T14:14:50.945518,inventory-db,/stock/update,659,200,INFO,Request processed successfully,0
2026-03-30T14:14:50.980550,gateway-proxy,/metrics,490,200,WARNING,Slow response detected from upstream,0
2026-03-30T14:14:51.012928,billing-api,/subscription/cancel,218,404,INFO,Request processed successfully,1
2026-03-30T14:14:51.046369,inventory-db,/products/list,754,200,INFO,Request processed successfully,0
2026-03-30T14:14:51.096508,inventory-db,/stock/update,851,200,INFO,Request processed successfully,0
2026-03-30T14:14:51.132961,auth-service,/logout,838,201,INFO,Request processed successfully,0
2026-03-30T14:14:51.172966,gateway-proxy,/health,99,201,INFO,Request processed successfully,0
2026-03-30T14:14:51.228542,billing-api,/invoice/download,271,200,INFO,Request processed successfully,0
2026-03-30T14:14:51.277144,gateway-proxy,/metrics,872,401,INFO,Request processed successfully,1
2026-03-30T14:14:51.311782,billing-api,/checkout,893,200,INFO,Request processed successfully,0
2026-03-30T14:14:51.346000,gateway-proxy,/health,226,200,INFO,Request processed successfully,0
2026-03-30T14:14:51.377341,gateway-proxy,/health,791,200,INFO,Request processed successfully,0
2026-03-30T14:14:51.405435,gateway-proxy,/metrics,310,200,INFO,Request processed successfully,0
2026-03-30T14:14:51.439682,inventory-db,/products/list,925,200,ERROR,Internal connection timeout,0
2026-03-30T14:14:51.468083,inventory-db,/stock/update,558,200,INFO,Request processed successfully,0
2026-03-30T14:14:51.498116,gateway-proxy,/health,87,200,WARNING,Slow response detected from upstream,0
2026-03-30T14:14:51.524801,auth-service,/verify-token,244,200,INFO,Request processed successfully,0
2026-03-30T14:14:51.551742,auth-service,/logout,457,200,INFO,Request processed successfully,0
2026-03-30T14:14:51.578349,inventory-db,/products/list,108,200,INFO,Request processed successfully,0
2026-03-30T14:14:51.604731,inventory-db,/products/list,875,400,INFO,Request processed successfully,1
2026-03-30T14:14:51.630280,inventory-db,/stock/update,26,200,INFO,Request processed successfully,0
2026-03-30T14:14:51.658111,inventory-db,/stock/update,744,201,ERROR,Internal connection timeout,0
2026-03-30T14:14:51.685287,inventory-db,/stock/update,255,401,INFO,Request processed successfully,1
2026-03-30T14:14:51.718398,inventory-db,/stock/update,377,200,INFO,Request processed successfully,0
2026-03-30T14:14:51.746511,auth-service,/verify-token,755,201,INFO,Request processed successfully,0
2026-03-30T14:14:51.777412,inventory-db,/stock/update,645,200,INFO,Request processed successfully,0
2026-03-30T14:14:51.807483,gateway-proxy,/health,30,200,INFO,Request processed successfully,0
2026-03-30T14:14:51.831396,auth-service,/logout,628,200,INFO,Request processed successfully,0
2026-03-30T14:14:51.855059,gateway-proxy,/health,527,201,INFO,Request processed successfully,0
2026-03-30T14:14:51.881193,billing-api,/invoice/download,952,200,INFO,Request processed successfully,0
2026-03-30T14:14:51.908855,auth-service,/verify-token,170,200,INFO,Request processed successfully,0
2026-03-30T14:14:51.941224,gateway-proxy,/metrics,496,404,INFO,Request processed successfully,0
2026-03-30T14:14:51.969448,inventory-db,/stock/update,992,200,INFO,Request processed successfully,0
2026-03-30T14:14:51.995276,auth-service,/verify-token,689,201,INFO,Request processed successfully,0
2026-03-30T14:14:52.018532,inventory-db,/products/list,331,201,INFO,Request processed successfully,0
2026-03-30T14:14:52.043647,billing-api,/checkout,99,201,INFO,Request processed successfully,0
2026-03-30T14:14:52.068903,inventory-db,/stock/update,635,200,INFO,Request processed successfully,0
2026-03-30T14:14:52.093790,inventory-db,/products/list,205,200,INFO,Request processed successfully,0
